Size,Algo,Trial,Stampms,GB/s,Iters,uncR,uncW
3669532,alt01,3,0.09,41.8,2,0.00,0.01
3669532,alt01,4,0.09,40.4,2,0.00,0.01
3669532,alt01,5,0.09,42.3,2,0.00,0.01
3669532,alt01,6,0.09,42.6,2,0.00,0.01
3669532,alt01,7,0.09,42.4,2,0.00,0.01
3669532,alt01,8,0.09,42.3,2,0.00,0.01
3669532,alt01,9,0.09,41.1,2,0.00,0.01
3669532,alt01,10,0.09,42.5,2,0.00,0.01
3669532,alt01,11,0.09,42.7,2,0.00,0.01
3669532,alt01,12,0.09,42.6,2,0.00,0.01
3669532,alt01,13,0.09,42.5,2,0.00,0.01
3669532,alt01,14,0.09,42.3,2,0.00,0.01
3669532,alt01,15,0.09,42.6,2,0.00,0.01
3669532,alt01,16,0.09,42.1,2,0.00,0.01
4036484,fill0,0,0.10,41.2,2,0.00,0.02
4036484,fill0,1,0.10,41.3,2,0.00,0.01
4036484,fill0,2,0.10,41.6,2,0.00,0.02
4036484,fill0,3,0.10,41.3,2,0.00,0.02
4036484,fill0,4,0.10,41.0,2,0.00,0.02
4036484,fill0,5,0.10,41.3,2,0.00,0.01
4036484,fill0,6,0.10,41.6,2,0.00,0.02
4036484,fill0,7,0.10,41.5,2,0.00,0.01
4036484,fill0,8,0.10,41.3,2,0.00,0.01
4036484,fill0,9,0.10,41.8,2,0.00,0.01
4036484,fill0,10,0.10,41.1,2,0.00,0.02
4036484,fill0,11,0.10,41.8,2,0.00,0.01
4036484,fill0,12,0.10,41.3,2,0.00,0.01
4036484,fill0,13,0.10,41.9,2,0.00,0.01
4036484,fill0,14,0.10,41.3,2,0.00,0.01
4036484,fill0,15,0.10,40.8,2,0.00,0.02
4036484,fill0,16,0.10,41.3,2,0.00,0.02
4036484,fill1,0,0.10,39.4,2,0.00,0.02
4036484,fill1,1,0.10,39.2,2,0.00,0.03
4036484,fill1,2,0.10,39.3,2,0.00,0.02
4036484,fill1,3,0.10,39.4,2,0.00,0.02
4036484,fill1,4,0.10,38.9,2,0.00,0.02
4036484,fill1,5,0.10,39.3,2,0.00,0.02
4036484,fill1,6,0.10,39.3,2,0.00,0.03
4036484,fill1,7,0.10,39.0,2,0.00,0.03
4036484,fill1,8,0.10,39.0,2,0.00,0.03
4036484,fill1,9,0.10,39.5,2,0.00,0.03
4036484,fill1,10,0.10,38.7,2,0.00,0.03
4036484,fill1,11,0.10,38.7,2,0.00,0.03
4036484,fill1,12,0.10,39.0,2,0.00,0.03
4036484,fill1,13,0.10,38.8,2,0.00,0.03
4036484,fill1,14,0.10,39.1,2,0.00,0.03
4036484,fill1,15,0.10,39.3,2,0.00,0.02
4036484,fill1,16,0.10,39.4,2,0.00,0.02
4036484,alt01,0,0.10,41.4,2,0.00,0.02
4036484,alt01,1,0.10,41.0,2,0.00,0.02
4036484,alt01,2,0.10,41.3,2,0.00,0.02
4036484,alt01,3,0.10,41.5,2,0.00,0.01
4036484,alt01,4,0.10,41.0,2,0.00,0.02
4036484,alt01,5,0.10,41.8,2,0.00,0.01
4036484,alt01,6,0.10,41.7,2,0.00,0.01
4036484,alt01,7,0.10,41.6,2,0.00,0.01
4036484,alt01,8,0.10,41.6,2,0.00,0.02
4036484,alt01,9,0.10,41.5,2,0.00,0.02
4036484,alt01,10,0.10,41.7,2,0.00,0.02
4036484,alt01,11,0.10,41.6,2,0.00,0.01
4036484,alt01,12,0.10,41.6,2,0.00,0.02
4036484,alt01,13,0.10,41.3,2,0.00,0.01
4036484,alt01,14,0.10,41.8,2,0.00,0.01
4036484,alt01,15,0.10,41.8,2,0.00,0.01
4036484,alt01,16,0.10,41.7,2,0.00,0.01
4440132,fill0,0,0.11,41.4,2,0.00,0.02
4440132,fill0,1,0.11,41.6,2,0.00,0.02
4440132,fill0,2,0.11,41.4,2,0.00,0.02
4440132,fill0,3,0.11,41.3,2,0.00,0.02
4440132,fill0,4,0.11,41.9,2,0.00,0.02
4440132,fill0,5,0.11,41.6,2,0.00,0.02
4440132,fill0,6,0.11,40.9,2,0.00,0.02
4440132,fill0,7,0.11,41.1,2,0.00,0.02
4440132,fill0,8,0.11,41.2,2,0.00,0.02
4440132,fill0,9,0.11,42.0,2,0.00,0.02
4440132,fill0,10,0.11,41.3,2,0.00,0.02
4440132,fill0,11,0.11,41.0,2,0.00,0.02
4440132,fill0,12,0.11,41.4,2,0.00,0.02
4440132,fill0,13,0.11,40.7,2,0.00,0.02
4440132,fill0,14,0.11,41.2,2,0.00,0.02
4440132,fill0,15,0.11,41.2,2,0.00,0.02
4440132,fill0,16,0.11,41.8,2,0.00,0.02
4440132,fill1,0,0.13,35.5,2,0.01,0.12
4440132,fill1,1,0.12,37.6,2,0.00,0.05
4440132,fill1,2,0.12,38.2,2,0.00,0.04
4440132,fill1,3,0.12,37.8,2,0.00,0.04
4440132,fill1,4,0.12,38.5,2,0.00,0.04
4440132,fill1,5,0.11,38.7,2,0.00,0.04
4440132,fill1,6,0.11,39.1,2,0.00,0.04
4440132,fill1,7,0.12,38.4,2,0.00,0.04
4440132,fill1,8,0.12,38.3,2,0.00,0.04
4440132,fill1,9,0.12,38.2,2,0.00,0.04
4440132,fill1,10,0.12,38.2,2,0.00,0.04
4440132,fill1,11,0.11,38.8,2,0.00,0.04
4440132,fill1,12,0.11,38.7,2,0.00,0.04
4440132,fill1,13,0.12,38.4,2,0.00,0.04
4440132,fill1,14,0.12,38.4,2,0.00,0.04
4440132,fill1,15,0.12,38.3,2,0.00,0.04
4440132,fill1,16,0.12,37.9,2,0.00,0.03
4440132,alt01,0,0.11,40.4,2,0.00,0.02
4440132,alt01,1,0.11,40.9,2,0.00,0.02
4440132,alt01,2,0.11,40.9,2,0.00,0.02
4440132,alt01,3,0.11,39.9,2,0.00,0.02
4440132,alt01,4,0.11,40.0,2,0.00,0.05
4440132,alt01,5,0.11,40.0,2,0.00,0.03
4440132,alt01,6,0.11,40.6,2,0.00,0.02
4440132,alt01,7,0.11,40.5,2,0.00,0.02
4440132,alt01,8,0.11,40.6,2,0.00,0.02
4440132,alt01,9,0.11,40.9,2,0.00,0.02
4440132,alt01,10,0.11,40.8,2,0.00,0.02
4440132,alt01,11,0.11,39.9,2,0.00,0.02
4440132,alt01,12,0.11,40.8,2,0.00,0.02
4440132,alt01,13,0.11,40.7,2,0.00,0.02
4440132,alt01,14,0.11,40.9,2,0.00,0.02
4440132,alt01,15,0.11,40.5,2,0.00,0.02
4440132,alt01,16,0.11,40.8,2,0.00,0.02
4884144,fill0,0,0.13,38.8,2,0.00,0.04
4884144,fill0,1,0.12,39.6,2,0.00,0.04
4884144,fill0,2,0.13,38.7,2,0.00,0.04
4884144,fill0,3,0.13,37.8,2,0.00,0.06
4884144,fill0,4,0.13,38.5,2,0.00,0.04
4884144,fill0,5,0.12,39.2,2,0.00,0.04
4884144,fill0,6,0.12,39.1,2,0.00,0.04
4884144,fill0,7,0.13,39.0,2,0.00,0.04
4884144,fill0,8,0.13,39.0,2,0.00,0.04
4884144,fill0,9,0.12,39.1,2,0.00,0.04
4884144,fill0,10,0.12,39.3,2,0.00,0.04
4884144,fill0,11,0.12,39.5,2,0.00,0.04
4884144,fill0,12,0.12,39.5,2,0.00,0.04
4884144,fill0,13,0.12,39.3,2,0.00,0.04
4884144,fill0,14,0.12,39.4,2,0.00,0.04
4884144,fill0,15,0.12,39.1,2,0.00,0.04
4884144,fill0,16,0.13,38.7,2,0.00,0.04
4884144,fill1,0,0.13,36.7,2,0.00,0.07
4884144,fill1,1,0.13,37.3,2,0.00,0.07
4884144,fill1,2,0.13,36.7,2,0.00,0.07
4884144,fill1,3,0.13,36.6,2,0.00,0.07
4884144,fill1,4,0.14,35.6,2,0.00,0.07
4884144,fill1,5,0.13,36.7,2,0.00,0.07
4884144,fill1,6,0.13,36.9,2,0.00,0.07
4884144,fill1,7,0.13,36.7,2,0.00,0.06
4884144,fill1,8,0.13,36.8,2,0.00,0.07
4884144,fill1,9,0.13,36.4,2,0.00,0.07
4884144,fill1,10,0.13,36.9,2,0.00,0.07
4884144,fill1,11,0.13,36.6,2,0.00,0.07
4884144,fill1,12,0.13,36.8,2,0.00,0.07
4884144,fill1,13,0.13,36.6,2,0.00,0.07
4884144,fill1,14,0.13,37.1,2,0.00,0.07
4884144,fill1,15,0.13,36.8,2,0.00,0.07
4884144,fill1,16,0.13,36.9,2,0.00,0.07
4884144,alt01,0,0.13,38.6,2,0.00,0.04
4884144,alt01,1,0.13,39.0,2,0.00,0.04
4884144,alt01,2,0.13,38.9,2,0.00,0.04
4884144,alt01,3,0.13,38.7,2,0.00,0.04
4884144,alt01,4,0.13,38.9,2,0.00,0.04
4884144,alt01,5,0.13,39.0,2,0.00,0.04
4884144,alt01,6,0.13,38.5,2,0.00,0.04
4884144,alt01,7,0.13,38.1,2,0.00,0.04
4884144,alt01,8,0.13,37.7,2,0.00,0.06
4884144,alt01,9,0.13,38.6,2,0.00,0.04
4884144,alt01,10,0.13,39.0,2,0.00,0.04
4884144,alt01,11,0.12,39.1,2,0.00,0.04
4884144,alt01,12,0.13,38.9,2,0.00,0.04
4884144,alt01,13,0.13,39.0,2,0.00,0.04
4884144,alt01,14,0.13,38.5,2,0.00,0.04
4884144,alt01,15,0.13,39.0,2,0.00,0.04
4884144,alt01,16,0.13,38.8,2,0.00,0.04
5372560,fill0,0,0.14,37.3,2,0.00,0.06
5372560,fill0,1,0.14,37.1,2,0.00,0.06
5372560,fill0,2,0.14,37.4,2,0.00,0.06
5372560,fill0,3,0.15,37.0,2,0.00,0.06
5372560,fill0,4,0.14,37.1,2,0.00,0.06
5372560,fill0,5,0.15,36.5,2,0.00,0.06
5372560,fill0,6,0.15,37.0,2,0.00,0.06
5372560,fill0,7,0.15,36.9,2,0.00,0.06
5372560,fill0,8,0.15,36.4,2,0.00,0.06
5372560,fill0,9,0.15,36.9,2,0.00,0.06
5372560,fill0,10,0.14,37.4,2,0.00,0.06
5372560,fill0,11,0.15,36.9,2,0.00,0.06
5372560,fill0,12,0.15,36.9,2,0.00,0.06
5372560,fill0,13,0.15,36.9,2,0.00,0.06
5372560,fill0,14,0.15,37.0,2,0.00,0.06
5372560,fill0,15,0.14,37.1,2,0.00,0.06
5372560,fill0,16,0.15,36.9,2,0.00,0.06
5372560,fill1,0,0.15,34.8,2,0.00,0.10
5372560,fill1,1,0.15,34.7,2,0.00,0.10
5372560,fill1,2,0.15,34.8,2,0.00,0.10
5372560,fill1,3,0.15,34.9,2,0.00,0.10
5372560,fill1,4,0.15,35.0,2,0.00,0.10
5372560,fill1,5,0.15,35.1,2,0.00,0.10
5372560,fill1,6,0.15,34.8,2,0.00,0.10
5372560,fill1,7,0.16,34.3,2,0.00,0.11
5372560,fill1,8,0.15,34.8,2,0.00,0.10
5372560,fill1,9,0.15,34.8,2,0.00,0.10
5372560,fill1,10,0.15,34.8,2,0.00,0.10
5372560,fill1,11,0.15,34.9,2,0.00,0.10
5372560,fill1,12,0.15,34.8,2,0.00,0.10
5372560,fill1,13,0.16,34.4,2,0.00,0.10
5372560,fill1,14,0.15,34.8,2,0.00,0.10
5372560,fill1,15,0.15,34.7,2,0.00,0.10
5372560,fill1,16,0.15,34.8,2,0.00,0.10
5372560,alt01,0,0.15,37.0,2,0.00,0.06
5372560,alt01,1,0.15,36.7,2,0.00,0.06
5372560,alt01,2,0.15,36.5,2,0.00,0.06
5372560,alt01,3,0.15,36.8,2,0.00,0.06
5372560,alt01,4,0.15,36.5,2,0.00,0.06
5372560,alt01,5,0.15,36.8,2,0.00,0.06
5372560,alt01,6,0.15,35.7,2,0.00,0.06
5372560,alt01,7,0.15,36.5,2,0.00,0.06
5372560,alt01,8,0.15,36.8,2,0.00,0.06
5372560,alt01,9,0.15,36.6,2,0.00,0.06
5372560,alt01,10,0.15,36.9,2,0.00,0.06
5372560,alt01,11,0.14,37.1,2,0.00,0.06
5372560,alt01,12,0.15,36.6,2,0.00,0.06
5372560,alt01,13,0.15,36.7,2,0.00,0.06
5372560,alt01,14,0.15,36.6,2,0.00,0.06
5372560,alt01,15,0.15,36.7,2,0.00,0.06
5372560,alt01,16,0.15,36.5,2,0.00,0.06
5909816,fill0,0,0.18,33.2,2,0.00,0.10
5909816,fill0,1,0.18,33.6,2,0.00,0.10
5909816,fill0,2,0.18,33.6,2,0.00,0.09
5909816,fill0,3,0.19,31.5,2,0.01,0.13
5909816,fill0,4,0.19,31.7,2,0.00,0.11
5909816,fill0,5,0.18,32.5,2,0.00,0.10
5909816,fill0,6,0.18,33.3,2,0.00,0.10
5909816,fill0,7,0.18,33.7,2,0.00,0.09
5909816,fill0,8,0.18,33.3,2,0.00,0.09
5909816,fill0,9,0.17,33.9,2,0.00,0.09
5909816,fill0,10,0.18,33.3,2,0.00,0.10
5909816,fill0,11,0.18,33.7,2,0.00,0.09
5909816,fill0,12,0.17,33.9,2,0.00,0.09
5909816,fill0,13,0.18,33.5,2,0.00,0.09
5909816,fill0,14,0.18,33.1,2,0.00,0.10
5909816,fill0,15,0.17,33.8,2,0.00,0.09
5909816,fill0,16,0.18,33.3,2,0.00,0.09
5909816,fill1,0,0.19,30.9,2,0.00,0.16
5909816,fill1,1,0.19,31.9,2,0.00,0.16
5909816,fill1,2,0.19,31.7,2,0.00,0.16
5909816,fill1,3,0.19,31.1,2,0.00,0.16
5909816,fill1,4,0.19,31.8,2,0.00,0.16
5909816,fill1,5,0.19,31.8,2,0.00,0.16
5909816,fill1,6,0.19,31.7,2,0.00,0.16
5909816,fill1,7,0.19,31.9,2,0.00,0.16
5909816,fill1,8,0.19,31.5,2,0.00,0.17
5909816,fill1,9,0.19,31.9,2,0.00,0.16
5909816,fill1,10,0.19,31.5,2,0.00,0.16
5909816,fill1,11,0.19,31.8,2,0.00,0.15
5909816,fill1,12,0.18,32.0,2,0.00,0.15
5909816,fill1,13,0.19,31.7,2,0.00,0.16
5909816,fill1,14,0.19,31.8,2,0.00,0.16
5909816,fill1,15,0.19,31.7,2,0.00,0.16
5909816,fill1,16,0.19,31.7,2,0.00,0.16
5909816,alt01,0,0.18,33.4,2,0.00,0.09
5909816,alt01,1,0.18,33.4,2,0.00,0.09
5909816,alt01,2,0.18,33.4,2,0.00,0.09
5909816,alt01,3,0.18,32.4,2,0.00,0.10
5909816,alt01,4,0.18,33.3,2,0.00,0.10
5909816,alt01,5,0.18,33.3,2,0.00,0.09
5909816,alt01,6,0.18,33.2,2,0.00,0.09
5909816,alt01,7,0.18,33.3,2,0.00,0.09
5909816,alt01,8,0.18,33.3,2,0.00,0.10
5909816,alt01,9,0.18,33.3,2,0.00,0.09
5909816,alt01,10,0.18,33.0,2,0.00,0.10
5909816,alt01,11,0.18,33.4,2,0.00,0.09
5909816,alt01,12,0.18,33.5,2,0.00,0.09
5909816,alt01,13,0.18,33.4,2,0.00,0.09
5909816,alt01,14,0.18,32.6,2,0.00,0.10
5909816,alt01,15,0.18,33.3,2,0.00,0.10
5909816,alt01,16,0.18,33.3,2,0.00,0.09
6500796,fill0,0,0.22,29.7,2,0.00,0.13
6500796,fill0,1,0.22,29.9,2,0.00,0.13
6500796,fill0,2,0.22,29.8,2,0.00,0.13
6500796,fill0,3,0.22,30.0,2,0.00,0.13
6500796,fill0,4,0.22,30.1,2,0.00,0.13
6500796,fill0,5,0.22,29.5,2,0.00,0.13
6500796,fill0,6,0.22,30.0,2,0.00,0.13
6500796,fill0,7,0.22,29.6,2,0.00,0.14
6500796,fill0,8,0.22,29.8,2,0.00,0.14
6500796,fill0,9,0.22,30.0,2,0.00,0.13
6500796,fill0,10,0.22,30.0,2,0.00,0.13
6500796,fill0,11,0.22,29.8,2,0.00,0.13
6500796,fill0,12,0.22,29.8,2,0.00,0.13
6500796,fill0,13,0.22,29.6,2,0.00,0.14
6500796,fill0,14,0.22,29.4,2,0.00,0.14
6500796,fill0,15,0.22,29.8,2,0.00,0.13
6500796,fill0,16,0.22,30.2,2,0.00,0.13
6500796,fill1,0,0.25,26.5,2,0.00,0.27
6500796,fill1,1,0.24,27.3,2,0.00,0.25
6500796,fill1,2,0.23,28.1,2,0.00,0.23
6500796,fill1,3,0.23,28.3,2,0.00,0.22
6500796,fill1,4,0.23,28.0,2,0.00,0.23
6500796,fill1,5,0.23,28.0,2,0.00,0.23
6500796,fill1,6,0.23,28.3,2,0.00,0.23
6500796,fill1,7,0.23,28.1,2,0.00,0.23
6500796,fill1,8,0.23,28.3,2,0.00,0.22
6500796,fill1,9,0.23,28.3,2,0.00,0.23
6500796,fill1,10,0.25,26.5,2,0.01,0.29
6500796,fill1,11,0.24,27.0,2,0.00,0.25
6500796,fill1,12,0.24,27.4,2,0.00,0.24
6500796,fill1,13,0.23,27.9,2,0.00,0.23
6500796,fill1,14,0.23,28.1,2,0.00,0.23
6500796,fill1,15,0.23,28.0,2,0.00,0.23
6500796,fill1,16,0.23,28.3,2,0.00,0.22
6500796,alt01,0,0.22,29.7,2,0.00,0.14
6500796,alt01,1,0.22,29.8,2,0.00,0.14
6500796,alt01,2,0.22,29.7,2,0.00,0.14
6500796,alt01,3,0.22,29.2,2,0.00,0.14
6500796,alt01,4,0.22,29.4,2,0.00,0.14
6500796,alt01,5,0.22,29.6,2,0.00,0.14
6500796,alt01,6,0.22,29.6,2,0.00,0.14
6500796,alt01,7,0.22,29.8,2,0.00,0.14
6500796,alt01,8,0.22,29.5,2,0.00,0.14
6500796,alt01,9,0.22,29.3,2,0.00,0.14
6500796,alt01,10,0.22,29.6,2,0.00,0.14
6500796,alt01,11,0.22,29.6,2,0.00,0.14
6500796,alt01,12,0.22,29.3,2,0.00,0.14
6500796,alt01,13,0.22,29.5,2,0.00,0.14
6500796,alt01,14,0.22,29.6,2,0.00,0.14
6500796,alt01,15,0.22,29.6,2,0.00,0.13
6500796,alt01,16,0.22,29.7,2,0.00,0.13
7150876,fill0,0,0.27,26.5,2,0.00,0.18
7150876,fill0,1,0.27,26.9,2,0.00,0.17
7150876,fill0,2,0.27,26.9,2,0.00,0.17
7150876,fill0,3,0.26,27.2,2,0.00,0.17
7150876,fill0,4,0.26,27.1,2,0.00,0.17
7150876,fill0,5,0.27,27.0,2,0.00,0.17
7150876,fill0,6,0.26,27.1,2,0.00,0.17
7150876,fill0,7,0.26,27.0,2,0.00,0.17
7150876,fill0,8,0.28,26.0,2,0.00,0.19
7150876,fill0,9,0.27,26.6,2,0.00,0.17
7150876,fill0,10,0.26,27.0,2,0.00,0.17
7150876,fill0,11,0.26,27.1,2,0.00,0.17
7150876,fill0,12,0.27,27.0,2,0.00,0.17
7150876,fill0,13,0.27,27.0,2,0.00,0.17
7150876,fill0,14,0.26,27.2,2,0.00,0.17
7150876,fill0,15,0.27,26.4,2,0.01,0.19
7150876,fill0,16,0.27,26.2,2,0.00,0.18
7150876,fill1,0,0.28,25.7,2,0.00,0.28
7150876,fill1,1,0.28,25.9,2,0.00,0.28
7150876,fill1,2,0.28,25.7,2,0.00,0.28
7150876,fill1,3,0.28,25.7,2,0.00,0.28
7150876,fill1,4,0.28,25.7,2,0.00,0.28
7150876,fill1,5,0.28,25.8,2,0.00,0.28
7150876,fill1,6,0.28,25.8,2,0.00,0.28
7150876,fill1,7,0.28,25.8,2,0.00,0.28
7150876,fill1,8,0.28,25.7,2,0.00,0.28
7150876,fill1,9,0.28,25.4,2,0.00,0.29
7150876,fill1,10,0.28,25.6,2,0.00,0.28
7150876,fill1,11,0.28,25.6,2,0.00,0.29
7150876,fill1,12,0.28,25.7,2,0.00,0.28
7150876,fill1,13,0.28,25.9,2,0.00,0.28
7150876,fill1,14,0.28,25.2,2,0.00,0.31
7150876,fill1,15,0.29,24.6,2,0.00,0.31
7150876,fill1,16,0.29,25.0,2,0.00,0.30
7150876,alt01,0,0.39,18.2,2,0.07,0.39
7150876,alt01,1,0.44,16.2,2,0.10,0.35
7150876,alt01,2,0.58,12.3,2,0.29,0.60
7150876,alt01,3,0.54,13.3,2,0.57,0.71
7150876,alt01,4,0.44,16.2,2,0.13,0.36
7150876,alt01,5,0.40,17.9,2,0.01,0.24
7150876,alt01,6,0.30,23.9,2,0.00,0.20
7150876,alt01,7,0.28,25.3,2,0.00,0.18
7150876,alt01,8,0.30,24.0,2,0.00,0.19
7150876,alt01,9,0.27,26.5,2,0.00,0.18
7150876,alt01,10,0.27,26.6,2,0.00,0.18
7150876,alt01,11,0.27,26.9,2,0.00,0.17
7150876,alt01,12,0.30,23.5,2,0.01,0.20
7150876,alt01,13,0.28,25.5,2,0.00,0.19
7150876,alt01,14,0.27,26.3,2,0.00,0.18
7150876,alt01,15,0.27,26.7,2,0.00,0.18
7150876,alt01,16,0.26,27.0,2,0.00,0.17
7865960,fill0,0,0.33,24.0,2,0.00,0.22
7865960,fill0,1,0.33,24.1,2,0.00,0.22
7865960,fill0,2,0.33,24.2,2,0.00,0.22
7865960,fill0,3,0.34,23.2,2,0.00,0.24
7865960,fill0,4,0.33,23.6,2,0.00,0.22
7865960,fill0,5,0.33,24.1,2,0.00,0.22
7865960,fill0,6,0.33,24.1,2,0.00,0.22
7865960,fill0,7,0.33,24.1,2,0.00,0.22
7865960,fill0,8,0.32,24.2,2,0.00,0.22
7865960,fill0,9,0.33,23.8,2,0.00,0.22
7865960,fill0,10,0.33,24.1,2,0.00,0.22
7865960,fill0,11,0.33,24.2,2,0.00,0.21
7865960,fill0,12,0.33,24.2,2,0.00,0.22
7865960,fill0,13,0.32,24.3,2,0.00,0.22
7865960,fill0,14,0.32,24.4,2,0.00,0.21
7865960,fill0,15,0.33,23.6,2,0.00,0.23
7865960,fill0,16,0.33,23.7,2,0.00,0.22
7865960,fill1,0,0.35,22.8,2,0.00,0.35
7865960,fill1,1,0.34,22.9,2,0.00,0.35
7865960,fill1,2,0.35,22.7,2,0.00,0.35
7865960,fill1,3,0.35,22.7,2,0.00,0.35
7865960,fill1,4,0.34,22.9,2,0.00,0.35
7865960,fill1,5,0.35,22.8,2,0.00,0.36
7865960,fill1,6,0.34,22.8,2,0.00,0.35
7865960,fill1,7,0.34,22.9,2,0.00,0.35
7865960,fill1,8,0.34,22.9,2,0.00,0.35
7865960,fill1,9,0.34,23.0,2,0.00,0.35
7865960,fill1,10,0.34,23.0,2,0.00,0.35
7865960,fill1,11,0.35,22.2,2,0.01,0.38
7865960,fill1,12,0.35,22.5,2,0.00,0.36
7865960,fill1,13,0.34,22.8,2,0.00,0.35
7865960,fill1,14,0.34,22.9,2,0.00,0.35
7865960,fill1,15,0.36,21.8,2,0.01,0.40
7865960,fill1,16,0.36,21.9,2,0.00,0.36
7865960,alt01,0,0.33,24.1,2,0.00,0.22
7865960,alt01,1,0.35,22.8,2,0.01,0.25
7865960,alt01,2,0.34,23.2,2,0.00,0.23
7865960,alt01,3,0.33,24.0,2,0.00,0.22
7865960,alt01,4,0.33,24.1,2,0.00,0.22
7865960,alt01,5,0.33,24.2,2,0.00,0.22
7865960,alt01,6,0.32,24.3,2,0.00,0.21
7865960,alt01,7,0.33,23.9,2,0.00,0.22
7865960,alt01,8,0.32,24.2,2,0.00,0.22
7865960,alt01,9,0.38,21.0,2,0.01,0.26
7865960,alt01,10,0.34,23.4,2,0.00,0.23
7865960,alt01,11,0.33,24.0,2,0.00,0.22
7865960,alt01,12,0.33,24.1,2,0.00,0.22
7865960,alt01,13,0.34,23.3,2,0.01,0.24
7865960,alt01,14,0.33,23.6,2,0.00,0.22
7865960,alt01,15,0.33,23.9,2,0.00,0.22
7865960,alt01,16,0.32,24.3,2,0.00,0.21
8652556,fill0,0,0.40,21.9,2,0.00,0.25
8652556,fill0,1,0.42,20.8,2,0.01,0.27
8652556,fill0,2,0.41,21.3,2,0.00,0.27
8652556,fill0,3,0.40,21.8,2,0.00,0.26
8652556,fill0,4,0.39,22.0,2,0.00,0.25
8652556,fill0,5,0.39,22.1,2,0.00,0.25
8652556,fill0,6,0.41,21.2,2,0.01,0.28
8652556,fill0,7,0.40,21.7,2,0.00,0.26
8652556,fill0,8,0.39,22.1,2,0.00,0.25
8652556,fill0,9,0.39,22.0,2,0.00,0.25
8652556,fill0,10,0.39,22.2,2,0.00,0.25
8652556,fill0,11,0.40,21.7,2,0.00,0.26
8652556,fill0,12,0.39,21.9,2,0.00,0.25
8652556,fill0,13,0.39,22.1,2,0.00,0.25
8652556,fill0,14,0.39,22.0,2,0.00,0.25
8652556,fill0,15,0.39,22.1,2,0.00,0.25
8652556,fill0,16,0.42,20.8,2,0.01,0.29
8652556,fill1,0,0.43,20.0,2,0.00,0.43
8652556,fill1,1,0.42,20.4,2,0.00,0.42
8652556,fill1,2,0.42,20.8,2,0.00,0.41
8652556,fill1,3,0.42,20.5,2,0.00,0.42
8652556,fill1,4,0.42,20.8,2,0.00,0.41
8652556,fill1,5,0.41,20.9,2,0.00,0.41
8652556,fill1,6,0.42,20.8,2,0.00,0.40
8652556,fill1,7,0.42,20.8,2,0.00,0.41
8652556,fill1,8,0.42,20.5,2,0.00,0.42
8652556,fill1,9,0.42,20.8,2,0.00,0.41
8652556,fill1,10,0.42,20.8,2,0.00,0.41
8652556,fill1,11,0.41,21.0,2,0.00,0.40
8652556,fill1,12,0.42,20.6,2,0.00,0.41
8652556,fill1,13,0.41,20.9,2,0.00,0.41
8652556,fill1,14,0.41,21.0,2,0.00,0.41
8652556,fill1,15,0.41,20.9,2,0.00,0.40
8652556,fill1,16,0.41,20.9,2,0.00,0.40
8652556,alt01,0,0.42,20.8,2,0.00,0.27
8652556,alt01,1,0.40,21.5,2,0.00,0.26
8652556,alt01,2,0.40,21.6,2,0.00,0.26
8652556,alt01,3,0.39,22.0,2,0.00,0.25
8652556,alt01,4,0.40,21.8,2,0.00,0.26
8652556,alt01,5,0.39,21.9,2,0.00,0.26
8652556,alt01,6,0.39,22.0,2,0.00,0.25
8652556,alt01,7,0.39,22.1,2,0.00,0.25
8652556,alt01,8,0.39,22.2,2,0.00,0.25
8652556,alt01,9,0.40,21.8,2,0.00,0.25
8652556,alt01,10,0.40,21.7,2,0.00,0.26
8652556,alt01,11,0.40,21.8,2,0.00,0.25
8652556,alt01,12,0.39,22.1,2,0.00,0.25
8652556,alt01,13,0.39,22.1,2,0.00,0.25
8652556,alt01,14,0.39,22.0,2,0.00,0.25
8652556,alt01,15,0.40,21.8,2,0.00,0.26
8652556,alt01,16,0.39,22.0,2,0.00,0.25
9517812,fill0,0,0.49,19.3,2,0.00,0.28
9517812,fill0,1,0.50,19.2,2,0.00,0.28
9517812,fill0,2,0.49,19.3,2,0.00,0.27
9517812,fill0,3,0.50,19.2,2,0.01,0.31
9517812,fill0,4,0.50,19.1,2,0.00,0.29
9517812,fill0,5,0.49,19.4,2,0.00,0.28
9517812,fill0,6,0.49,19.5,2,0.00,0.27
9517812,fill0,7,0.49,19.5,2,0.00,0.27
9517812,fill0,8,0.49,19.4,2,0.00,0.27
9517812,fill0,9,0.48,19.7,2,0.00,0.31
9517812,fill0,10,0.48,19.7,2,0.00,0.27
9517812,fill0,11,0.49,19.6,2,0.00,0.27
9517812,fill0,12,0.50,18.9,2,0.00,0.28
9517812,fill0,13,0.49,19.3,2,0.00,0.27
9517812,fill0,14,0.49,19.5,2,0.00,0.28
9517812,fill0,15,0.49,19.5,2,0.00,0.28
9517812,fill0,16,0.49,19.3,2,0.00,0.29
9517812,fill1,0,0.56,17.1,2,0.01,0.58
9517812,fill1,1,0.54,17.5,2,0.00,0.54
9517812,fill1,2,0.53,18.1,2,0.00,0.52
9517812,fill1,3,0.51,18.7,2,0.00,0.50
9517812,fill1,4,0.81,11.7,2,0.06,0.82
9517812,fill1,5,0.71,13.4,2,0.00,0.70
9517812,fill1,6,0.61,15.6,2,0.00,0.61
9517812,fill1,7,0.55,17.3,2,0.00,0.56
